6.1248
year,month,day,tmin,tmax,wind,rain
# Kota Bharu, Kelantan; 6.1248, 102.2544; 2016-2020
2017,3,1,25.3,29.5,5.55556,0.25
2017,3,2,25.8,30,5.8055602,1.78
2017,3,3,25,30,4.16667,0.51
2017,3,4,24.4,30.1,2.5277798,0
2017,3,5,22.8,30.4,2.1111128,0
2017,3,6,22.1,29.6,2.0000016,0
2017,3,7,23.2,30.4,2.4722242,0
2017,3,8,23.4,30.4,2.8333356,0
2017,3,9,22.7,30.8,2.9722246,0
2017,3,10,23.5,30.6,2.4722242,1.52
2017,3,11,22.7,31,2.3055574,0
2017,3,12,23.1,30.4,1.8611126,0
2017,3,13,23.4,30.8,2.1111128,0
2017,3,14,23.3,33.4,2.1666684,0
2017,3,15,23.7,31.4,2.0555572,0
2017,3,16,24.5,32,2.1111128,0
2017,3,17,23.5,31.4,2.3055574,0
2017,3,18,24.6,31.5,2.7222244,0
2017,3,19,24.3,32.3,2.5833354,0
2017,3,20,24.1,33.1,2.77778,0
2017,3,21,23.4,31.7,2.4166686,0
2017,3,22,24.5,32.6,2.9722246,0
2017,3,23,25.8,33.3,3.1388914,0
2017,3,24,24.7,32.7,2.6111132,0
2017,3,25,25.6,32.6,2.5277798,0
2017,3,26,26.1,32.5,3.194447,0
2017,3,27,25.4,33.7,2.6111132,0.25
2017,3,28,23.4,26.2,1.805557,33.27
2017,3,29,24.2,31.7,2.2500018,65.02
2017,3,30,23.8,30.7,1.5555568,49.02
2017,3,31,24.7,29.8,1.5000012,0
2017,4,1,24.4,30.1,1.2222232,7.37
2017,4,2,24.2,30.1,2.9444468,7.87
2017,4,3,23.8,28,2.6666688,10.41
2017,4,4,24.1,28.8,2.4722242,43.43
2017,4,5,24.3,30.1,1.5833346,9.91
2017,4,6,24.1,30.6,2.9722246,0.76
2017,4,7,25.4,31,2.0000016,0.76
2017,4,8,24.5,31.6,2.3055574,0
2017,4,9,25.2,31.7,2.3055574,2.29
2017,4,10,24.9,32.1,2.1111128,0
2017,4,11,25.4,32.3,2.3055574,0
2017,4,12,25.4,32.6,2.3055574,0
2017,4,13,26.7,32.2,2.6666688,0.25
2017,4,14,25,32,2.8888912,0
2017,4,15,25.1,31.9,3.0833358,0
2017,4,16,24.9,32.6,2.8888912,0
2017,4,17,25.8,33.1,2.222224,0
2017,4,18,25.8,32.1,2.222224,0
2017,4,19,24.8,32.6,2.1111128,0
2017,4,20,25.2,32,2.5277798,0
